Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd,,,
9811763,MALARIA_IRS_COVERAGE,COUNTRY,ZAF,AFR,Africa,YEAR,2017,,,,,,,,,1 550 235,1550235,,,,2025-12-19T14:55:21Z,2017,01/01/2017,31/12/2017,,,
3058360,MALARIA_IRS_COVERAGE,COUNTRY,ZWE,AFR,Africa,YEAR,2017,,,,,,,,,3 673 311,3673311,,,,2025-12-19T14:55:21Z,2017,01/01/2017,31/12/2017,,,
346573,MALARIA_IRS_COVERAGE,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2020,,,,,,,,,17 381,17381,,,,2025-12-19T14:55:21Z,2020,01/01/2020,31/12/2020,,,
4855879,MALARIA_IRS_COVERAGE,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2019,,,,,,,,,1 982 284,1982284,,,,2025-12-19T14:55:21Z,2019,01/01/2019,31/12/2019,,,
574951,MALARIA_IRS_COVERAGE,COUNTRY,UGA,AFR,Africa,YEAR,2024,,,,,,,,,5 743 425,5743425,,,,2025-12-19T14:55:21Z,2024,01/01/2024,31/12/2024,,,
840764,MALARIA_IRS_COVERAGE,COUNTRY,DJI,EMR,Eastern Mediterranean,YEAR,2020,,,,,,,,,28 496,28496,,,,2025-12-19T14:55:21Z,2020,01/01/2020,31/12/2020,,,
751778,MALARIA_IRS_COVERAGE,COUNTRY,MYS,WPR,Western Pacific,YEAR,2021,,,,,,,,,324 018,324018,,,,2025-12-19T14:55:21Z,2021,01/01/2021,31/12/2021,,,
3936839,MALARIA_IRS_COVERAGE,COUNTRY,TZA,AFR,Africa,YEAR,2022,,,,,,,,,1 144 624,1144624,,,,2025-12-19T14:55:21Z,2022,01/01/2022,31/12/2022,,,
4570550,MALARIA_IRS_COVERAGE,COUNTRY,ECU,AMR,Americas,YEAR,2019,,,,,,,,,698 292,698292,,,,2025-12-19T14:55:21Z,2019,01/01/2019,31/12/2019,,,
9578312,MALARIA_IRS_COVERAGE,REGION,AMR,,,YEAR,2020,,,,,,,,,1 034 438,1034438,,,,2025-12-19T14:55:21Z,2020,01/01/2020,31/12/2020,,,
1972250,MALARIA_IRS_COVERAGE,COUNTRY,STP,AFR,Africa,YEAR,2017,,,,,,,,,138 000,138000,,,,2025-12-19T14:55:21Z,2017,01/01/2017,31/12/2017,,,
3879817,MALARIA_IRS_COVERAGE,COUNTRY,BWA,AFR,Africa,YEAR,2015,,,,,,,,,143 268,143268,,,,2025-12-19T14:55:21Z,2015,01/01/2015,31/12/2015,,,
853553,MALARIA_IRS_COVERAGE,COUNTRY,TZA,AFR,Africa,YEAR,2024,,,,,,,,,93 664,93664,,,,2025-12-19T14:55:21Z,2024,01/01/2024,31/12/2024,,,
2238153,MALARIA_IRS_COVERAGE,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2015,,,,,,,,,2 460 816,2460816,,,,2025-12-19T14:55:21Z,2015,01/01/2015,31/12/2015,,,
8702179,MALARIA_IRS_COVERAGE,COUNTRY,SEN,AFR,Africa,YEAR,2016,,,,,,,,,496 728,496728,,,,2025-12-19T14:55:21Z,2016,01/01/2016,31/12/2016,,,
6855651,MALARIA_IRS_COVERAGE,COUNTRY,MOZ,AFR,Africa,YEAR,2019,,,,,,,,,6 303 792,6303792,,,,2025-12-19T14:55:21Z,2019,01/01/2019,31/12/2019,,,
2422227,MALARIA_IRS_COVERAGE,COUNTRY,DOM,AMR,Americas,YEAR,2016,,,,,,,,,40 510,40510,,,,2025-12-19T14:55:21Z,2016,01/01/2016,31/12/2016,,,
8145833,MALARIA_IRS_COVERAGE,COUNTRY,PER,AMR,Americas,YEAR,2015,,,,,,,,,142 253,142253,,,,2025-12-19T14:55:21Z,2015,01/01/2015,31/12/2015,,,
9891745,MALARIA_IRS_COVERAGE,COUNTRY,MDG,AFR,Africa,YEAR,2017,,,,,,,,,2 008 963,2008963,,,,2025-12-19T14:55:21Z,2017,01/01/2017,31/12/2017,,,
4171423,MALARIA_IRS_COVERAGE,COUNTRY,AGO,AFR,Africa,YEAR,2021,,,,,,,,,620 815,620815,,,,2025-12-19T14:55:21Z,2021,01/01/2021,31/12/2021,,,
7412107,MALARIA_IRS_COVERAGE,COUNTRY,BWA,AFR,Africa,YEAR,2019,,,,,,,,,154 663,154663,,,,2025-12-19T14:55:21Z,2019,01/01/2019,31/12/2019,,,
3361923,MALARIA_IRS_COVERAGE,COUNTRY,BTN,SEAR,South-East Asia,YEAR,2018,,,,,,,,,76 809,76809,,,,2025-12-19T14:55:21Z,2018,01/01/2018,31/12/2018,,,
3393609,MALARIA_IRS_COVERAGE,REGION,SEAR,,,YEAR,2018,,,,,,,,,35 479 036,35479036,,,,2025-12-19T14:55:21Z,2018,01/01/2018,31/12/2018,,,
1794639,MALARIA_IRS_COVERAGE,COUNTRY,MOZ,AFR,Africa,YEAR,2021,,,,,,,,,6 484 733,6484733,,,,2025-12-19T14:55:21Z,2021,01/01/2021,31/12/2021,,,
5792862,MALARIA_IRS_COVERAGE,COUNTRY,STP,AFR,Africa,YEAR,2019,,,,,,,,,53 401,53401,,,,2025-12-19T14:55:21Z,2019,01/01/2019,31/12/2019,,,
7519699,MALARIA_IRS_COVERAGE,COUNTRY,THA,SEAR,South-East Asia,YEAR,2024,,,,,,,,,227 132,227132,,,,2025-12-19T14:55:21Z,2024,01/01/2024,31/12/2024,,,
4551623,MALARIA_IRS_COVERAGE,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2018,,,,,,,,,242 009,242009,,,,2025-12-19T14:55:21Z,2018,01/01/2018,31/12/2018,,,
5330369,MALARIA_IRS_COVERAGE,COUNTRY,NPL,SEAR,South-East Asia,YEAR,2022,,,,,,,,,415 160,415160,,,,2025-12-19T14:55:21Z,2022,01/01/2022,31/12/2022,,,
3304871,MALARIA_IRS_COVERAGE,COUNTRY,BEN,AFR,Africa,YEAR,2015,,,,,,,,,802 597,802597,,,,2025-12-19T14:55:21Z,2015,01/01/2015,31/12/2015,,,
5875490,MALARIA_IRS_COVERAGE,COUNTRY,BRA,AMR,Americas,YEAR,2024,,,,,,,,,216 442,216442,,,,2025-12-19T14:55:21Z,2024,01/01/2024,31/12/2024,,,
9540455,MALARIA_IRS_COVERAGE,COUNTRY,KEN,AFR,Africa,YEAR,2021,,,,,,,,,2 083 177,2083177,,,,2025-12-19T14:55:21Z,2021,01/01/2021,31/12/2021,,,
695418,MALARIA_IRS_COVERAGE,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2021,,,,,,,,,3 870 477,3870477,,,,2025-12-19T14:55:21Z,2021,01/01/2021,31/12/2021,,,
8114387,MALARIA_IRS_COVERAGE,COUNTRY,DJI,EMR,Eastern Mediterranean,YEAR,2023,,,,,,,,,63 664,63664,,,,2025-12-19T14:55:21Z,2023,01/01/2023,31/12/2023,,,
2970212,MALARIA_IRS_COVERAGE,COUNTRY,LAO,WPR,Western Pacific,YEAR,2024,,,,,,,,,1579,1579,,,,2025-12-19T14:55:21Z,2024,01/01/2024,31/12/2024,,,
9711254,MALARIA_IRS_COVERAGE,COUNTRY,LAO,WPR,Western Pacific,YEAR,2023,,,,,,,,,1179,1179,,,,2025-12-19T14:55:21Z,2023,01/01/2023,31/12/2023,,,
2875260,MALARIA_IRS_COVERAGE,COUNTRY,BFA,AFR,Africa,YEAR,2018,,,,,,,,,766 374,766374,,,,2025-12-19T14:55:21Z,2018,01/01/2018,31/12/2018,,,
448549,MALARIA_IRS_COVERAGE,COUNTRY,TZA,AFR,Africa,YEAR,2019,,,,,,,,,2 989 048,2989048,,,,2025-12-19T14:55:21Z,2019,01/01/2019,31/12/2019,,,
8317129,MALARIA_IRS_COVERAGE,COUNTRY,VNM,WPR,Western Pacific,YEAR,2023,,,,,,,,,94 357,94357,,,,2025-12-19T14:55:21Z,2023,01/01/2023,31/12/2023,,,
2048650,MALARIA_IRS_COVERAGE,COUNTRY,NIC,AMR,Americas,YEAR,2017,,,,,,,,,182 602,182602,,,,2025-12-19T14:55:21Z,2017,01/01/2017,31/12/2017,,,
9793436,MALARIA_IRS_COVERAGE,COUNTRY,ERI,AFR,Africa,YEAR,2015,,,,,,,,,328 915,328915,,,,2025-12-19T14:55:21Z,2015,01/01/2015,31/12/2015,,,
993560,MALARIA_IRS_COVERAGE,COUNTRY,CPV,AFR,Africa,YEAR,2017,,,,,,,,,495 313,495313,,,,2025-12-19T14:55:21Z,2017,01/01/2017,31/12/2017,,,
5217017,MALARIA_IRS_COVERAGE,COUNTRY,ZAF,AFR,Africa,YEAR,2020,,,,,,,,,1 830 342,1830342,,,,2025-12-19T14:55:21Z,2020,01/01/2020,31/12/2020,,,
5470087,MALARIA_IRS_COVERAGE,COUNTRY,DJI,EMR,Eastern Mediterranean,YEAR,2022,,,,,,,,,67 077,67077,,,,2025-12-19T14:55:21Z,2022,01/01/2022,31/12/2022,,,
4615601,MALARIA_IRS_COVERAGE,COUNTRY,BWA,AFR,Africa,YEAR,2016,,,,,,,,,115 973,115973,,,,2025-12-19T14:55:21Z,2016,01/01/2016,31/12/2016,,,
6287176,MALARIA_IRS_COVERAGE,COUNTRY,NAM,AFR,Africa,YEAR,2020,,,,,,,,,1 017 366,1017366,,,,2025-12-19T14:55:21Z,2020,01/01/2020,31/12/2020,,,
6938230,MALARIA_IRS_COVERAGE,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2017,,,,,,,,,3 683 031,3683031,,,,2025-12-19T14:55:21Z,2017,01/01/2017,31/12/2017,,,
2441720,MALARIA_IRS_COVERAGE,COUNTRY,GTM,AMR,Americas,YEAR,2017,,,,,,,,,6245,6245,,,,2025-12-19T14:55:21Z,2017,01/01/2017,31/12/2017,,,
5761685,MALARIA_IRS_COVERAGE,COUNTRY,ZMB,AFR,Africa,YEAR,2021,,,,,,,,,10 744 047,10744047,,,,2025-12-19T14:55:21Z,2021,01/01/2021,31/12/2021,,,
7677851,MALARIA_IRS_COVERAGE,COUNTRY,PHL,WPR,Western Pacific,YEAR,2021,,,,,,,,,497 569,497569,,,,2025-12-19T14:55:21Z,2021,01/01/2021,31/12/2021,,,
7905385,MALARIA_IRS_COVERAGE,COUNTRY,TCD,AFR,Africa,YEAR,2020,,,,,,,,,1 707 286,1707286,,,,2025-12-19T14:55:21Z,2020,01/01/2020,31/12/2020,,,
6830716,MALARIA_IRS_COVERAGE,COUNTRY,GMB,AFR,Africa,YEAR,2017,,,,,,,,,396 546,396546,,,,2025-12-19T14:55:21Z,2017,01/01/2017,31/12/2017,,,
847683,MALARIA_IRS_COVERAGE,COUNTRY,MLI,AFR,Africa,YEAR,2017,,,,,,,,,823 201,823201,,,,2025-12-19T14:55:21Z,2017,01/01/2017,31/12/2017,,,
397929,MALARIA_IRS_COVERAGE,COUNTRY,BEN,AFR,Africa,YEAR,2017,,,,,,,,,853 221,853221,,,,2025-12-19T14:55:21Z,2017,01/01/2017,31/12/2017,,,
9828868,MALARIA_IRS_COVERAGE,COUNTRY,STP,AFR,Africa,YEAR,2020,,,,,,,,,69 902,69902,,,,2025-12-19T14:55:21Z,2020,01/01/2020,31/12/2020,,,
9361104,MALARIA_IRS_COVERAGE,REGION,SEAR,,,YEAR,2020,,,,,,,,,24 909 188,24909188,,,,2025-12-19T14:55:21Z,2020,01/01/2020,31/12/2020,,,
4906921,MALARIA_IRS_COVERAGE,COUNTRY,SWZ,AFR,Africa,YEAR,2018,,,,,,,,,39 144,39144,,,,2025-12-19T14:55:21Z,2018,01/01/2018,31/12/2018,,,
581965,MALARIA_IRS_COVERAGE,COUNTRY,THA,SEAR,South-East Asia,YEAR,2017,,,,,,,,,207 250,207250,,,,2025-12-19T14:55:21Z,2017,01/01/2017,31/12/2017,,,
5330722,MALARIA_IRS_COVERAGE,COUNTRY,BWA,AFR,Africa,YEAR,2021,,,,,,,,,24 620,24620,,,,2025-12-19T14:55:21Z,2021,01/01/2021,31/12/2021,,,
4342619,MALARIA_IRS_COVERAGE,COUNTRY,SLE,AFR,Africa,YEAR,2021,,,,,,,,,629 659,629659,,,,2025-12-19T14:55:21Z,2021,01/01/2021,31/12/2021,,,
106967,MALARIA_IRS_COVERAGE,REGION,WPR,,,YEAR,2016,,,,,,,,,1 458 417,1458417,,,,2025-12-19T14:55:21Z,2016,01/01/2016,31/12/2016,,,
1076038,MALARIA_IRS_COVERAGE,COUNTRY,ETH,AFR,Africa,YEAR,2019,,,,,,,,,7 782 034,7782034,,,,2025-12-19T14:55:21Z,2019,01/01/2019,31/12/2019,,,
3924811,MALARIA_IRS_COVERAGE,COUNTRY,LAO,WPR,Western Pacific,YEAR,2019,,,,,,,,,3333,3333,,,,2025-12-19T14:55:21Z,2019,01/01/2019,31/12/2019,,,
2530384,MALARIA_IRS_COVERAGE,COUNTRY,PRK,SEAR,South-East Asia,YEAR,2016,,,,,,,,,1 152 402,1152402,,,,2025-12-19T14:55:21Z,2016,01/01/2016,31/12/2016,,,
7696963,MALARIA_IRS_COVERAGE,COUNTRY,TZA,AFR,Africa,YEAR,2021,,,,,,,,,2 869 266,2869266,,,,2025-12-19T14:55:21Z,2021,01/01/2021,31/12/2021,,,
37138,MALARIA_IRS_COVERAGE,COUNTRY,BRA,AMR,Americas,YEAR,2015,,,,,,,,,276 278,276278,,,,2025-12-19T14:55:21Z,2015,01/01/2015,31/12/2015,,,
3950253,MALARIA_IRS_COVERAGE,COUNTRY,SOM,EMR,Eastern Mediterranean,YEAR,2015,,,,,,,,,15 645,15645,,,,2025-12-19T14:55:21Z,2015,01/01/2015,31/12/2015,,,
3608374,MALARIA_IRS_COVERAGE,COUNTRY,VNM,WPR,Western Pacific,YEAR,2019,,,,,,,,,696 751,696751,,,,2025-12-19T14:55:21Z,2019,01/01/2019,31/12/2019,,,
8709146,MALARIA_IRS_COVERAGE,REGION,WPR,,,YEAR,2015,,,,,,,,,2 132 651,2132651,,,,2025-12-19T14:55:21Z,2015,01/01/2015,31/12/2015,,,
1409007,MALARIA_IRS_COVERAGE,COUNTRY,NPL,SEAR,South-East Asia,YEAR,2019,,,,,,,,,263 000,263000,,,,2025-12-19T14:55:21Z,2019,01/01/2019,31/12/2019,,,
8171897,MALARIA_IRS_COVERAGE,COUNTRY,ZMB,AFR,Africa,YEAR,2023,,,,,,,,,8 800 546,8800546,,,,2025-12-19T14:55:21Z,2023,01/01/2023,31/12/2023,,,
4995963,MALARIA_IRS_COVERAGE,COUNTRY,SWZ,AFR,Africa,YEAR,2024,,,,,,,,,47 494,47494,,,,2025-12-19T14:55:21Z,2024,01/01/2024,31/12/2024,,,
284534,MALARIA_IRS_COVERAGE,COUNTRY,LKA,SEAR,South-East Asia,YEAR,2021,,,,,,,,,153,153,,,,2025-12-19T14:55:21Z,2021,01/01/2021,31/12/2021,,,
3855233,MALARIA_IRS_COVERAGE,COUNTRY,NAM,AFR,Africa,YEAR,2022,,,,,,,,,833 498,833498,,,,2025-12-19T14:55:21Z,2022,01/01/2022,31/12/2022,,,
6641598,MALARIA_IRS_COVERAGE,COUNTRY,BTN,SEAR,South-East Asia,YEAR,2016,,,,,,,,,66 675,66675,,,,2025-12-19T14:55:21Z,2016,01/01/2016,31/12/2016,,,
8873070,MALARIA_IRS_COVERAGE,COUNTRY,SSD,AFR,Africa,YEAR,2016,,,,,,,,,281 998,281998,,,,2025-12-19T14:55:21Z,2016,01/01/2016,31/12/2016,,,
7400099,MALARIA_IRS_COVERAGE,REGION,WPR,,,YEAR,2018,,,,,,,,,1 337 590,1337590,,,,2025-12-19T14:55:21Z,2018,01/01/2018,31/12/2018,,,
9433644,MALARIA_IRS_COVERAGE,COUNTRY,ZWE,AFR,Africa,YEAR,2024,,,,,,,,,2 576 905,2576905,,,,2025-12-19T14:55:21Z,2024,01/01/2024,31/12/2024,,,
6786806,MALARIA_IRS_COVERAGE,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2020,,,,,,,,,762 755,762755,,,,2025-12-19T14:55:21Z,2020,01/01/2020,31/12/2020,,,
2302416,MALARIA_IRS_COVERAGE,COUNTRY,RWA,AFR,Africa,YEAR,2019,,,,,,,,,4 532 103,4532103,,,,2025-12-19T14:55:21Z,2019,01/01/2019,31/12/2019,,,
9642151,MALARIA_IRS_COVERAGE,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2019,,,,,,,,,3 886 652,3886652,,,,2025-12-19T14:55:21Z,2019,01/01/2019,31/12/2019,,,
3337282,MALARIA_IRS_COVERAGE,COUNTRY,HND,AMR,Americas,YEAR,2023,,,,,,,,,29 320,29320,,,,2025-12-19T14:55:21Z,2023,01/01/2023,31/12/2023,,,
5527685,MALARIA_IRS_COVERAGE,COUNTRY,SEN,AFR,Africa,YEAR,2021,,,,,,,,,803 093,803093,,,,2025-12-19T14:55:21Z,2021,01/01/2021,31/12/2021,,,
2385176,MALARIA_IRS_COVERAGE,COUNTRY,PAN,AMR,Americas,YEAR,2020,,,,,,,,,12 492,12492,,,,2025-12-19T14:55:21Z,2020,01/01/2020,31/12/2020,,,
7299199,MALARIA_IRS_COVERAGE,COUNTRY,DOM,AMR,Americas,YEAR,2023,,,,,,,,,55 594,55594,,,,2025-12-19T14:55:21Z,2023,01/01/2023,31/12/2023,,,
2505314,MALARIA_IRS_COVERAGE,COUNTRY,DOM,AMR,Americas,YEAR,2022,,,,,,,,,20 201,20201,,,,2025-12-19T14:55:21Z,2022,01/01/2022,31/12/2022,,,
5968251,MALARIA_IRS_COVERAGE,COUNTRY,COM,AFR,Africa,YEAR,2015,,,,,,,,,20 275,20275,,,,2025-12-19T14:55:21Z,2015,01/01/2015,31/12/2015,,,
8974699,MALARIA_IRS_COVERAGE,COUNTRY,DOM,AMR,Americas,YEAR,2019,,,,,,,,,33 226,33226,,,,2025-12-19T14:55:21Z,2019,01/01/2019,31/12/2019,,,
2793990,MALARIA_IRS_COVERAGE,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2022,,,,,,,,,117 347,117347,,,,2025-12-19T14:55:21Z,2022,01/01/2022,31/12/2022,,,
7797994,MALARIA_IRS_COVERAGE,COUNTRY,BDI,AFR,Africa,YEAR,2023,,,,,,,,,1 088 258,1088258,,,,2025-12-19T14:55:21Z,2023,01/01/2023,31/12/2023,,,
3185610,MALARIA_IRS_COVERAGE,COUNTRY,MEX,AMR,Americas,YEAR,2020,,,,,,,,,72 759,72759,,,,2025-12-19T14:55:21Z,2020,01/01/2020,31/12/2020,,,
7121773,MALARIA_IRS_COVERAGE,COUNTRY,KEN,AFR,Africa,YEAR,2019,,,,,,,,,2 011 860,2011860,,,,2025-12-19T14:55:21Z,2019,01/01/2019,31/12/2019,,,
9329886,MALARIA_IRS_COVERAGE,COUNTRY,BDI,AFR,Africa,YEAR,2022,,,,,,,,,1 075 211,1075211,,,,2025-12-19T14:55:21Z,2022,01/01/2022,31/12/2022,,,
6268856,MALARIA_IRS_COVERAGE,REGION,AFR,,,YEAR,2015,,,,,,,,,72 232 977,72232977,,,,2025-12-19T14:55:21Z,2015,01/01/2015,31/12/2015,,,
10105985,MALARIA_IRS_COVERAGE,COUNTRY,UGA,AFR,Africa,YEAR,2016,,,,,,,,,3 811 484,3811484,,,,2025-12-19T14:55:21Z,2016,01/01/2016,31/12/2016,,,
6194011,MALARIA_IRS_COVERAGE,COUNTRY,NAM,AFR,Africa,YEAR,2024,,,,,,,,,688 955,688955,,,,2025-12-19T14:55:21Z,2024,01/01/2024,31/12/2024,,,
848274,MALARIA_IRS_COVERAGE,COUNTRY,KEN,AFR,Africa,YEAR,2023,,,,,,,,,1 502 836,1502836,,,,2025-12-19T14:55:21Z,2023,01/01/2023,31/12/2023,,,
5730572,MALARIA_IRS_COVERAGE,COUNTRY,BOL,AMR,Americas,YEAR,2019,,,,,,,,,29 228,29228,,,,2025-12-19T14:55:21Z,2019,01/01/2019,31/12/2019,,,
8583359,MALARIA_IRS_COVERAGE,COUNTRY,ZWE,AFR,Africa,YEAR,2022,,,,,,,,,3 048 913,3048913,,,,2025-12-19T14:55:21Z,2022,01/01/2022,31/12/2022,,,
5192315,MALARIA_IRS_COVERAGE,COUNTRY,GHA,AFR,Africa,YEAR,2020,,,,,,,,,2 214 552,2214552,,,,2025-12-19T14:55:21Z,2020,01/01/2020,31/12/2020,,,
752958,MALARIA_IRS_COVERAGE,COUNTRY,CRI,AMR,Americas,YEAR,2016,,,,,,,,,430,430,,,,2025-12-19T14:55:21Z,2016,01/01/2016,31/12/2016,,,
7356253,MALARIA_IRS_COVERAGE,COUNTRY,CHN,WPR,Western Pacific,YEAR,2015,,,,,,,,,1 697 188,1697188,,,,2025-12-19T14:55:21Z,2015,01/01/2015,31/12/2015,,,
10131527,MALARIA_IRS_COVERAGE,COUNTRY,MDG,AFR,Africa,YEAR,2016,,,,,,,,,2 856 873,2856873,,,,2025-12-19T14:55:21Z,2016,01/01/2016,31/12/2016,,,
2644622,MALARIA_IRS_COVERAGE,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2016,,,,,,,,,3 678 400,3678400,,,,2025-12-19T14:55:21Z,2016,01/01/2016,31/12/2016,,,
4913902,MALARIA_IRS_COVERAGE,COUNTRY,ZWE,AFR,Africa,YEAR,2018,,,,,,,,,3 020 032,3020032,,,,2025-12-19T14:55:21Z,2018,01/01/2018,31/12/2018,,,
7741003,MALARIA_IRS_COVERAGE,COUNTRY,MLI,AFR,Africa,YEAR,2018,,,,,,,,,665 581,665581,,,,2025-12-19T14:55:21Z,2018,01/01/2018,31/12/2018,,,
1706839,MALARIA_IRS_COVERAGE,COUNTRY,BLZ,AMR,Americas,YEAR,2016,,,,,,,,,35 264,35264,,,,2025-12-19T14:55:21Z,2016,01/01/2016,31/12/2016,,,
1076658,MALARIA_IRS_COVERAGE,COUNTRY,UGA,AFR,Africa,YEAR,2019,,,,,,,,,4 478 754,4478754,,,,2025-12-19T14:55:21Z,2019,01/01/2019,31/12/2019,,,
5622926,MALARIA_IRS_COVERAGE,COUNTRY,RWA,AFR,Africa,YEAR,2016,,,,,,,,,2 484 672,2484672,,,,2025-12-19T14:55:21Z,2016,01/01/2016,31/12/2016,,,
2062133,MALARIA_IRS_COVERAGE,COUNTRY,MWI,AFR,Africa,YEAR,2021,,,,,,,,,2 407 351,2407351,,,,2025-12-19T14:55:21Z,2021,01/01/2021,31/12/2021,,,
8936752,MALARIA_IRS_COVERAGE,COUNTRY,BDI,AFR,Africa,YEAR,2024,,,,,,,,,1 177 190,1177190,,,,2025-12-19T14:55:21Z,2024,01/01/2024,31/12/2024,,,
2933100,MALARIA_IRS_COVERAGE,COUNTRY,MEX,AMR,Americas,YEAR,2017,,,,,,,,,87 772,87772,,,,2025-12-19T14:55:21Z,2017,01/01/2017,31/12/2017,,,
5445695,MALARIA_IRS_COVERAGE,COUNTRY,VNM,WPR,Western Pacific,YEAR,2021,,,,,,,,,262 297,262297,,,,2025-12-19T14:55:21Z,2021,01/01/2021,31/12/2021,,,
1209740,MALARIA_IRS_COVERAGE,COUNTRY,BRA,AMR,Americas,YEAR,2017,,,,,,,,,83 990,83990,,,,2025-12-19T14:55:21Z,2017,01/01/2017,31/12/2017,,,
6939030,MALARIA_IRS_COVERAGE,COUNTRY,TLS,SEAR,South-East Asia,YEAR,2020,,,,,,,,,116 949,116949,,,,2025-12-19T14:55:21Z,2020,01/01/2020,31/12/2020,,,
9228867,MALARIA_IRS_COVERAGE,COUNTRY,CPV,AFR,Africa,YEAR,2021,,,,,,,,,241 552,241552,,,,2025-12-19T14:55:21Z,2021,01/01/2021,31/12/2021,,,
7198278,MALARIA_IRS_COVERAGE,COUNTRY,GMB,AFR,Africa,YEAR,2023,,,,,,,,,344 935,344935,,,,2025-12-19T14:55:21Z,2023,01/01/2023,31/12/2023,,,
8816417,MALARIA_IRS_COVERAGE,COUNTRY,GNQ,AFR,Africa,YEAR,2024,,,,,,,,,86 682,86682,,,,2025-12-19T14:55:21Z,2024,01/01/2024,31/12/2024,,,
1871990,MALARIA_IRS_COVERAGE,COUNTRY,COL,AMR,Americas,YEAR,2019,,,,,,,,,141 000,141000,,,,2025-12-19T14:55:21Z,2019,01/01/2019,31/12/2019,,,
2575544,MALARIA_IRS_COVERAGE,COUNTRY,SWZ,AFR,Africa,YEAR,2019,,,,,,,,,15 066,15066,,,,2025-12-19T14:55:21Z,2019,01/01/2019,31/12/2019,,,
6357376,MALARIA_IRS_COVERAGE,COUNTRY,BTN,SEAR,South-East Asia,YEAR,2020,,,,,,,,,122 406,122406,,,,2025-12-19T14:55:21Z,2020,01/01/2020,31/12/2020,,,
7122142,MALARIA_IRS_COVERAGE,COUNTRY,PAN,AMR,Americas,YEAR,2021,,,,,,,,,20 719,20719,,,,2025-12-19T14:55:21Z,2021,01/01/2021,31/12/2021,,,
5832214,MALARIA_IRS_COVERAGE,COUNTRY,VEN,AMR,Americas,YEAR,2017,,,,,,,,,3900,3900,,,,2025-12-19T14:55:21Z,2017,01/01/2017,31/12/2017,,,
9260695,MALARIA_IRS_COVERAGE,COUNTRY,KEN,AFR,Africa,YEAR,2018,,,,,,,,,1 833 860,1833860,,,,2025-12-19T14:55:21Z,2018,01/01/2018,31/12/2018,,,
6351022,MALARIA_IRS_COVERAGE,COUNTRY,ERI,AFR,Africa,YEAR,2017,,,,,,,,,375 696,375696,,,,2025-12-19T14:55:21Z,2017,01/01/2017,31/12/2017,,,
8058750,MALARIA_IRS_COVERAGE,COUNTRY,DOM,AMR,Americas,YEAR,2018,,,,,,,,,36 891,36891,,,,2025-12-19T14:55:21Z,2018,01/01/2018,31/12/2018,,,
975728,MALARIA_IRS_COVERAGE,REGION,EMR,,,YEAR,2021,,,,,,,,,6 018 586,6018586,,,,2025-12-19T14:55:21Z,2021,01/01/2021,31/12/2021,,,
10112694,MALARIA_IRS_COVERAGE,COUNTRY,BFA,AFR,Africa,YEAR,2020,,,,,,,,,508 017,508017,,,,2025-12-19T14:55:21Z,2020,01/01/2020,31/12/2020,,,
10131802,MALARIA_IRS_COVERAGE,COUNTRY,ETH,AFR,Africa,YEAR,2015,,,,,,,,,16 147 333,16147333,,,,2025-12-19T14:55:21Z,2015,01/01/2015,31/12/2015,,,
171373,MALARIA_IRS_COVERAGE,COUNTRY,BLZ,AMR,Americas,YEAR,2018,,,,,,,,,36 688,36688,,,,2025-12-19T14:55:21Z,2018,01/01/2018,31/12/2018,,,
10119070,MALARIA_IRS_COVERAGE,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2024,,,,,,,,,354,354,,,,2025-12-19T14:55:21Z,2024,01/01/2024,31/12/2024,,,
234513,MALARIA_IRS_COVERAGE,COUNTRY,GMB,AFR,Africa,YEAR,2018,,,,,,,,,426 788,426788,,,,2025-12-19T14:55:21Z,2018,01/01/2018,31/12/2018,,,
7065473,MALARIA_IRS_COVERAGE,COUNTRY,CRI,AMR,Americas,YEAR,2020,,,,,,,,,6895,6895,,,,2025-12-19T14:55:21Z,2020,01/01/2020,31/12/2020,,,
1171912,MALARIA_IRS_COVERAGE,COUNTRY,ZAF,AFR,Africa,YEAR,2024,,,,,,,,,1 359 729,1359729,,,,2025-12-19T14:55:21Z,2024,01/01/2024,31/12/2024,,,
2480821,MALARIA_IRS_COVERAGE,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2023,,,,,,,,,152 440,152440,,,,2025-12-19T14:55:21Z,2023,01/01/2023,31/12/2023,,,
